index,gan,audio_path,source_audio_path,accepted,snr,energy,max_abs
2623,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002623.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0020.wav,True,11.474204063415527,0.0060531762428581715,0.8064388036727905
2624,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002624.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0021.wav,True,10.956317901611328,0.004479138180613518,0.8051716685295105
2625,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002625.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0022.wav,True,13.452693939208984,0.014205380342900753,0.8183717727661133
2626,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002626.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0023.wav,True,8.933707237243652,0.0029486205894500017,0.8114359378814697
2627,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002627.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0024.wav,True,5.5116167068481445,0.001216278993524611,0.8270614147186279
2628,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002628.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0025.wav,True,9.47865104675293,0.002608206123113632,0.8224368095397949
2629,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002629.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0026.wav,True,13.397562026977539,0.014386774972081184,0.8125340342521667
2630,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002630.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0027.wav,True,7.728446006774902,0.003105482319369912,0.8149201273918152
2631,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002631.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0028.wav,True,10.795461654663086,0.003846044186502695,0.8114994764328003
2632,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002632.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0029.wav,True,8.831000328063965,0.002264221664518118,0.8287850618362427
2633,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002633.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0030.wav,True,7.306631088256836,0.002296954859048128,0.7369222640991211
2634,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002634.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0031.wav,True,9.966343879699707,0.0036771977320313454,0.7869981527328491
2635,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002635.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0032.wav,True,14.381610870361328,0.020129432901740074,0.825493335723877
