index,gan,audio_path,source_audio_path,accepted,snr,energy,max_abs
7288,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007288.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0227.wav,True,11.867419242858887,0.01295088604092598,0.9999988079071045
7289,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007289.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0228.wav,True,10.821436882019043,0.009246117435395718,0.9999988079071045
7290,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007290.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0229.wav,True,12.017121315002441,0.012056718580424786,0.9999988079071045
7291,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007291.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0230.wav,True,13.296396255493164,0.016169700771570206,0.9999988079071045
7292,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007292.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0231.wav,True,8.88590145111084,0.005985422991216183,0.9999988079071045
7293,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007293.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0232.wav,True,10.854551315307617,0.009088589809834957,0.9999988079071045
7294,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007294.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0233.wav,True,8.304649353027344,0.0050147115252912045,0.9999988079071045
7295,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007295.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0234.wav,True,8.662280082702637,0.005480368155986071,0.9999987483024597
7296,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007296.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0235.wav,True,11.143359184265137,0.010204915888607502,0.9999988079071045
7297,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007297.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0236.wav,True,11.970807075500488,0.01594114862382412,0.9999988079071045
7298,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007298.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0237.wav,True,12.654274940490723,0.02236589789390564,0.9999988079071045
7299,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007299.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0238.wav,True,14.92398452758789,0.031205996870994568,0.9999988079071045
7300,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007300.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0239.wav,True,7.149050235748291,0.0040150112472474575,0.9999988079071045
7301,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007301.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0240.wav,True,10.501341819763184,0.008423344232141972,0.9999988079071045
7302,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007302.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0241.wav,True,13.979364395141602,0.02320558950304985,0.9999988675117493
7303,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007303.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0242.wav,True,9.95112133026123,0.00823940895497799,0.9999988079071045
7304,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007304.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0243.wav,True,14.630233764648438,0.02962484210729599,0.9999987483024597
7305,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007305.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0244.wav,True,14.644878387451172,0.028241561725735664,0.9999988079071045
7306,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007306.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0245.wav,True,12.372743606567383,0.012949720956385136,0.9999987483024597
7307,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007307.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0246.wav,True,12.388195991516113,0.012661697342991829,0.9999988079071045
7308,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007308.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0247.wav,True,8.01036262512207,0.0048988438211381435,0.9999988079071045
7309,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007309.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0248.wav,True,11.337071418762207,0.010093695484101772,0.9999988079071045
7310,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007310.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0249.wav,True,10.621909141540527,0.00846819207072258,0.9999988079071045
7311,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007311.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0250.wav,True,9.337864875793457,0.006957806181162596,0.9999988079071045
7312,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007312.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0251.wav,True,12.10803508758545,0.01237469632178545,0.9999988079071045
7313,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007313.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0252.wav,True,10.906896591186523,0.008982010185718536,0.9999988079071045
7314,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007314.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0253.wav,True,11.392607688903809,0.012653953395783901,0.9999987483024597
7315,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007315.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0254.wav,True,8.11557674407959,0.004655736032873392,0.9999988079071045
7316,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007316.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0255.wav,True,9.880014419555664,0.007522116880863905,0.9999988079071045
7317,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007317.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0256.wav,True,14.19888973236084,0.028037678450345993,0.9999988079071045
7318,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007318.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0257.wav,True,9.84536075592041,0.008381997235119343,0.9999988079071045
7319,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007319.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0258.wav,True,9.312540054321289,0.006120034959167242,0.9999988079071045
7320,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007320.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0259.wav,True,8.212451934814453,0.005173219833523035,0.9999988675117493
7321,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007321.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0260.wav,True,9.094535827636719,0.0063422322273254395,0.9999988079071045
7322,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007322.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0261.wav,True,14.632970809936523,0.030551504343748093,0.9999988079071045
7323,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007323.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0262.wav,True,9.619282722473145,0.007174551486968994,0.9999988675117493
7324,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007324.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0263.wav,True,10.559426307678223,0.008550390601158142,0.9999988079071045
7325,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007325.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0264.wav,True,10.803464889526367,0.008804216049611568,0.9999988675117493
7326,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007326.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0265.wav,True,14.028367042541504,0.023476310074329376,0.9999988079071045
7327,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007327.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0266.wav,True,15.216567993164062,0.03674159198999405,0.9999988079071045
7328,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007328.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0267.wav,True,9.664112091064453,0.007422527763992548,0.9999988079071045
7329,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007329.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0268.wav,True,10.471298217773438,0.010518237948417664,0.9999988079071045
